commande_id;ligne;date_commande;client_id;produit_id;magasin_id;quantite;prix_unitaire;remise_pct;montant_brut;montant_net;frais_livraison;moyen_paiement;statut_commande;canal_vente
CMD-003235;2;2024-10-25 12:44:50;C0103;P005;M04;1;33440;0;33440;33440;0;Espèces;Livrée;Mobile App
CMD-005910;1;2025-05-11 22:26:30;C0406;P044;M06;1;15635;20;15635;12508;15000;Espèces;Expédiée;Mobile App
CMD-000922;2;2024-03-10 13:29:29;C0384;P044;M02;1;15635;5;15635;14853;0;Virement;Livrée;Mobile App
CMD-007698;1;2025-10-30 12:33:47;C0034;P047;M08;1;50490;0;50490;50490;0;Carte bancaire;Livrée;Mobile App
CMD-002594;1;2024-09-07 12:01:39;C0186;P024;M01;1;31656;0;31656;31656;15000;Virement;En cours;Mobile App
CMD-006553;3;2025-07-20 08:13:17;C0082;P014;M06;1;87965;10;87965;79168;0;Virement;Livrée;Mobile App
CMD-005655;3;2025-04-17 17:29:28;C0128;P014;M07;1;87965;15;87965;74770;0;Espèces;Expédiée;Mobile App
CMD-002480;1;2024-09-01 07:47:39;C0272;P002;M06;1;916412;10;916412;824770;0;Virement;Annulée;Web
CMD-003251;2;2024-10-26 23:51:30;C0036;P042;M01;1;7087;5;7087;6732;0;Virement;Livrée;Mobile App
CMD-007579;1;2025-10-18 20:37:06;C0362;P027;M02;1;6588;0;6588;6588;0;Carte bancaire;Retournée;WhatsApp
CMD-006345;1;2025-06-23 16:02:47;C0015;P036;M06;2;50856;5;101712;96626;0;Virement;En cours;Web
CMD-002013;2;2024-06-26 13:00:58;C0118;P013;M01;2;61505;20;123010;98408;0;Espèces;Livrée;Mobile App
CMD-004876;1;2025-01-31 23:45:18;C0048;P030;M01;1;6536;20;6536;5228;10000;Carte bancaire;Expédiée;En magasin
CMD-003593;1;2024-11-30 20:01:52;C0188;P009;M07;1;7913;5;7913;7517;0;Mobile Money;Livrée;En magasin
CMD-001390;1;2024-04-26 22:14:22;C0232;P015;M02;1;67057;0;67057;67057;0;Espèces;Annulée;Mobile App
CMD-002131;1;2024-07-11 22:43:31;C0246;P047;M01;1;50490;10;50490;45441;15000;Mobile Money;En cours;Web
CMD-000377;2;2024-01-22 19:09:37;C0283;P043;M06;1;12750;15;12750;10837;0;Mobile Money;Expédiée;Web
CMD-004619;1;2025-01-16 15:39:18;C0487;P023;M04;1;15920;5;15920;15124;0;Mobile Money;Livrée;WhatsApp
CMD-002500;3;2024-09-02 17:40:29;C0450;P003;M02;2;707496;0;1414992;1414992;0;Espèces;Livrée;WhatsApp
CMD-001780;3;2024-06-02 10:03:42;C0051;P049;M02;2;29143;0;58286;58286;0;Espèces;Annulée;Mobile App
CMD-005526;1;2025-04-05 08:20:34;C0048;P018;M07;1;174549;10;174549;157094;0;Carte bancaire;Livrée;Mobile App
CMD-008696;2;2025-12-31 16:38:22;C0004;P039;M01;1;13140;0;13140;13140;0;Mobile Money;Livrée;Mobile App
CMD-006143;1;2025-06-04 10:05:52;C0418;P003;M02;1;0;0;0;0;10000;Espèces;Retournée;Web
CMD-007344;4;2025-09-28 16:03:15;C0060;P044;M08;2;15635;10;31270;28143;0;Virement;Retournée;Mobile App
CMD-005256;2;2025-03-09 19:35:45;C0041;P033;M06;1;408208;0;408208;408208;0;Mobile Money;Livrée;WhatsApp
CMD-003873;3;2024-12-12 07:34:24;C0331;P028;M06;3;9077;0;27231;27231;0;Carte bancaire;Livrée;Mobile App
CMD-003400;1;2024-11-10 17:55:58;C0026;P035;M01;1;25577;0;25577;25577;10000;Espèces;Livrée;Web
CMD-007889;1;2025-11-15 21:21:53;C0142;P026;M06;1;13601;15;13601;11560;5000;Espèces;Annulée;Mobile App
CMD-004209;1;2024-12-26 14:08:25;C0047;P045;M03;1;27398;0;27398;27398;5000;Espèces;Livrée;WhatsApp
CMD-004017;4;2024-12-18 13:51:19;C0432;P016;M06;3;51293;0;153879;153879;0;Espèces;Livrée;Web
CMD-004651;2;2025-01-18 22:18:48;C0263;P047;M02;1;50490;0;50490;50490;0;Mobile Money;Expédiée;Mobile App
CMD-001722;1;2024-05-28 20:10:28;C0438;P016;M03;1;51293;0;51293;51293;0;Mobile Money;Livrée;WhatsApp
CMD-005036;2;2025-02-15 22:11:00;C0169;P016;M07;1;51293;0;51293;51293;0;Mobile Money;Retournée;WhatsApp
CMD-000358;3;2024-01-21 18:40:32;C0306;P046;M01;5;19200;15;96000;81600;0;Espèces;Livrée;En magasin
CMD-003156;1;2024-10-16 19:38:25;C0242;P031;M06;2;278858;0;557716;557716;10000;Mobile Money;Expédiée;Mobile App
CMD-007147;2;2025-09-17 08:10:08;C0211;P021;M05;5;124863;15;624315;530667;0;Mobile Money;Livrée;Mobile App
CMD-003863;1;2024-12-12 08:22:40;C0120;P012;M01;1;45114;0;45114;45114;0;Mobile Money;Livrée;Mobile App
CMD-003847;2;2024-12-11 08:07:15;C0212;P025;M07;1;21713;0;21713;21713;0;Mobile Money;Livrée;Mobile App
CMD-002546;1;2024-09-05 12:34:05;C0182;P005;M07;1;33440;0;33440;1033439;15000;Mobile Money;Livrée;Mobile App
CMD-001286;1;2024-04-15 09:36:42;C0247;P019;M05;2;26073;10;52146;46931;15000;Mobile Money;En cours;Mobile App
CMD-002923;1;2024-09-27 10:39:23;C0346;P017;M07;1;34116;15;34116;28998;5000;Mobile Money;Expédiée;Web
CMD-005064;3;2025-02-18 08:49:57;C0224;P009;M07;1;7913;15;7913;6726;0;Mobile Money;Retournée;WhatsApp
CMD-006250;1;2025-06-13 07:11:15;C0209;P015;M02;5;67057;0;335285;335285;0;Carte bancaire;Livrée;Mobile App
CMD-006716;3;2025-08-13 23:07:21;C0136;P034;M06;1;190854;0;190854;190854;0;Espèces;Expédiée;Mobile App
CMD-005928;1;2025-05-13 16:56:39;C0490;P009;M06;1;7913;0;7913;7913;10000;Espèces;Expédiée;Web
CMD-004824;2;2025-01-27 18:07:29;C0364;P020;M08;2;67934;20;135868;108694;0;Carte bancaire;Livrée;Web
CMD-007331;4;2025-09-28 12:32:45;C0097;P010;M03;1;50685;0;50685;50685;0;Mobile Money;Annulée;Mobile App
CMD-004515;4;2025-01-11 19:23:33;C0224;P015;M06;2;67057;0;134114;134114;0;Mobile Money;Livrée;WhatsApp
CMD-002051;1;2024-06-29 11:00:54;C0328;P013;M06;5;61505;5;307525;292148;10000;Mobile Money;Livrée;En magasin
CMD-002702;1;2024-09-12 23:15:30;C0394;P037;M06;5;12249;0;61245;61245;10000;Carte bancaire;En cours;Web
CMD-006954;1;2025-09-06 18:20:28;C0018;P027;M01;1;6588;0;6588;6588;10000;Mobile Money;En cours;Web
CMD-005357;1;2025-03-19 22:46:09;C0120;P001;M07;3;251606;10;754818;679336;0;Mobile Money;Retournée;En magasin
CMD-006855;1;2025-09-01 18:24:12;C0492;P040;M01;1;77646;20;77646;62116;5000;Espèces;Livrée;Web
CMD-005286;3;2025-03-12 20:12:12;C0088;P033;M02;2;408208;20;816416;653132;0;Espèces;Livrée;Mobile App
CMD-001338;1;2024-04-20 22:45:17;C0039;P050;M01;1;6243;15;6243;5306;0;Mobile Money;Livrée;En magasin
CMD-005089;1;2025-02-20 17:24:29;C0418;P041;M01;2;9549;15;19098;16233;5000;Virement;Annulée;Mobile App
CMD-002156;1;2024-07-15 09:09:11;C0177;P029;M06;1;6366;0;6366;6366;0;Mobile Money;Retournée;En magasin
CMD-007035;1;2025-09-11 15:16:58;C0114;P037;M07;3;12249;10;36747;33072;10000;Espèces;Expédiée;Mobile App
CMD-007503;1;2025-10-11 09:07:44;C0132;P028;M08;1;9077;20;9077;7261;15000;Mobile Money;Livrée;WhatsApp
CMD-006225;1;2025-06-11 23:37:36;C0251;P035;M05;5;25577;0;127885;127885;5000;Espèces;Expédiée;Mobile App
CMD-002004;3;2024-06-25 16:52:55;C0006;P050;M02;1;6243;20;6243;4994;0;Mobile Money;Expédiée;Web
CMD-003398;2;2024-11-10 20:08:49;C0492;P047;M02;1;50490;0;50490;50490;0;Carte bancaire;Livrée;Mobile App
CMD-005350;2;2025-03-18 07:30:58;C0191;P005;M01;1;33440;0;33440;33440;0;Virement;Livrée;En magasin
CMD-003432;3;2024-11-13 10:25:17;C0125;P021;M06;1;124863;5;124863;118619;0;Carte bancaire;Retournée;En magasin
CMD-001849;1;2024-06-09 16:33:20;C0147;P007;M01;1;43750;0;43750;43750;5000;Carte bancaire;Livrée;En magasin
CMD-002320;3;2024-08-10 09:36:08;C0080;P021;M02;1;124863;0;124863;124863;0;Carte bancaire;Livrée;Web
CMD-002286;3;2024-08-05 22:35:00;C0173;P010;M04;5;50685;20;253425;202740;0;Espèces;Livrée;Mobile App
CMD-000992;3;2024-03-16 22:49:38;C0106;P003;M06;5;707496;0;3537480;3537480;0;Mobile Money;Annulée;Mobile App
CMD-004404;2;2025-01-04 11:04:10;C0038;P004;M08;2;480524;0;961048;961048;0;Espèces;Livrée;Web
CMD-003457;1;2024-11-16 15:56:00;C0099;P013;M02;2;61505;10;123010;110709;15000;Mobile Money;Annulée;Web
CMD-003524;1;2024-11-23 10:58:36;C0312;P026;M05;1;13601;0;13601;13601;0;Mobile Money;Annulée;En magasin
CMD-003645;1;2024-12-02 19:51:59;C0339;P043;M07;1;12750;0;12750;12750;10000;Carte bancaire;Livrée;Mobile App
CMD-003334;4;2024-11-03 08:19:59;C0097;P012;M03;1;45114;15;45114;38346;0;Virement;Livrée;Mobile App
CMD-005521;1;2025-04-04 08:33:47;C0151;P050;M05;2;6243;5;12486;11861;10000;Carte bancaire;Livrée;En magasin
CMD-004198;1;2024-12-26 09:54:14;C0344;P014;M07;1;87965;0;87965;87965;10000;Mobile Money;Livrée;Web
CMD-003391;1;2024-11-09 21:14:57;C0229;P030;M06;5;6536;5;32680;31046;5000;Carte bancaire;Annulée;Web
CMD-007181;2;2025-09-19 22:55:48;C0481;P047;M01;1;50490;15;50490;42916;0;Mobile Money;Livrée;Mobile App
CMD-008227;1;2025-12-09 17:11:23;C0043;P032;M06;1;75184;5;75184;71424;15000;Virement;Livrée;En magasin
CMD-003394;1;2024-11-10 22:25:59;C0078;P016;M01;5;51293;5;256465;243641;5000;Mobile Money;Livrée;Web
CMD-003693;4;2024-12-04 21:04:25;C0179;P040;M01;1;77646;20;77646;62116;0;Virement;Annulée;Web
CMD-007506;1;2025-10-11 20:46:31;C0426;P015;M04;1;67057;20;67057;53645;10000;Virement;Livrée;Mobile App
CMD-008638;2;2025-12-29 16:15:01;C0046;P045;M07;2;27398;15;54796;46576;0;Espèces;Livrée;Mobile App
CMD-004528;1;2025-01-11 09:12:47;C0470;P015;M06;1;67057;5;67057;63704;10000;Mobile Money;Livrée;Web
CMD-001018;3;2024-03-19 13:07:39;C0257;P028;M03;1;9077;20;9077;1009076;0;Mobile Money;Expédiée;Mobile App
CMD-000419;1;2024-01-25 11:45:07;C0300;P025;M04;2;21713;20;43426;34740;0;Mobile Money;Expédiée;Web
CMD-004238;1;2024-12-27 23:35:14;;P015;M01;1;67057;15;67057;56998;5000;Espèces;Expédiée;Mobile App
CMD-002676;1;2024-09-11 12:48:08;C0405;P010;M01;3;50685;0;152055;152055;10000;Mobile Money;Expédiée;Mobile App
CMD-001007;2;2024-03-18 22:06:57;C0270;P009;M02;1;7913;0;7913;7913;0;Mobile Money;Livrée;WhatsApp
CMD-003737;4;2024-12-06 22:08:34;C0254;P020;M08;2;67934;10;135868;122281;0;Carte bancaire;Annulée;WhatsApp
CMD-006764;3;2025-08-20 22:23:59;C0139;P011;M08;2;90347;0;180694;180694;0;Virement;Livrée;Web
CMD-003638;3;2024-12-02 18:53:39;C0330;P035;M06;1;25577;10;25577;23019;0;Mobile Money;Annulée;Web
CMD-007193;1;2025-09-20 15:29:15;C0301;P040;M06;-1;77646;0;77646;77646;15000;Mobile Money;Livrée;Mobile App
CMD-006536;1;2025-07-17 18:19:32;C0428;P037;M02;2;12249;10;24498;22048;0;Mobile Money;Livrée;WhatsApp
CMD-000508;2;2024-01-30 15:35:31;C0324;P032;M01;1;75184;0;75184;75184;0;Mobile Money;Livrée;Mobile App
CMD-004983;2;2025-02-10 15:39:22;C0164;P026;M08;5;0;0;0;0;0;Mobile Money;Expédiée;Mobile App
CMD-003446;1;2024-11-15 09:51:53;C0078;P043;M02;3;12750;15;38250;32512;15000;Virement;Retournée;En magasin
CMD-002125;2;2024-07-10 15:00:23;C0191;P023;M06;5;15920;15;79600;67660;0;Espèces;Livrée;Mobile App
CMD-005055;2;2025-02-17 20:28:03;C0192;P035;M06;2;25577;0;51154;51154;0;Espèces;Retournée;WhatsApp
CMD-006984;1;2025-09-08 17:35:13;C0388;P028;M01;1;9077;5;9077;8623;10000;Espèces;Livrée;Mobile App
CMD-004912;2;2025-02-03 08:20:55;C0095;P031;M01;2;278858;10;557716;501944;0;Mobile Money;Livrée;Web
CMD-003233;2;2024-10-25 14:21:58;C0052;P023;M03;5;15920;5;79600;75620;0;Espèces;Livrée;Mobile App
CMD-007983;1;2025-11-25 11:10:38;C0497;P014;M06;3;87965;0;263895;263895;10000;Espèces;Livrée;Web
CMD-002073;1;2024-07-02 19:37:17;C0117;P039;M06;3;13140;15;39420;33507;10000;Espèces;En cours;Mobile App
CMD-003153;2;2024-10-16 22:52:27;C0441;P032;M06;2;75184;15;150368;127812;0;Virement;Livrée;WhatsApp
CMD-000727;1;2024-02-20 07:10:49;C0467;P004;M02;1;480524;10;480524;432471;0;Virement;Livrée;Web
CMD-005108;2;2025-02-22 22:14:00;C0091;P041;M03;1;9549;0;9549;9549;0;Mobile Money;En cours;Web
CMD-004771;4;2025-01-25 07:02:50;C0183;P039;M03;1;13140;0;13140;13140;0;Mobile Money;Livrée;Mobile App
CMD-006432;3;2025-07-03 15:36:01;C0222;P018;M01;5;174549;0;872745;872745;0;Espèces;Livrée;En magasin
CMD-003852;3;2024-12-11 22:26:57;C0276;P009;M06;1;7913;0;7913;7913;0;Espèces;Expédiée;En magasin
CMD-001853;3;2024-06-10 09:50:38;C0083;P034;M03;2;190854;0;381708;381708;0;Espèces;En cours;En magasin
CMD-007820;3;2025-11-10 15:17:11;C0403;P008;M01;3;115956;0;347868;347868;0;Mobile Money;Livrée;Web
CMD-000078;2;2024-01-05 17:15:21;C0014;P043;M06;1;12750;0;12750;12750;0;Espèces;Livrée;En magasin
CMD-002058;2;2024-06-30 22:43:57;C0112;P021;M02;1;124863;0;124863;124863;0;Virement;Expédiée;Mobile App
CMD-008044;2;2025-12-01 18:24:03;C0302;P003;M07;2;707496;15;1414992;1202743;0;Mobile Money;Livrée;WhatsApp
CMD-004639;1;2025-01-17 07:29:38;C0328;P025;M07;2;21713;20;43426;34740;0;Espèces;Livrée;Mobile App
CMD-002448;2;2024-08-28 21:57:30;C0311;P021;M02;5;124863;20;624315;499452;0;Mobile Money;Retournée;WhatsApp
CMD-001642;1;2024-05-21 18:56:48;C0056;P029;M03;3;6366;0;19098;19098;10000;Espèces;Livrée;Mobile App
CMD-000285;2;2099-01-01 00:00:00;C0474;P001;M03;1;251606;5;251606;239025;0;Espèces;Livrée;Mobile App
CMD-004047;1;2024-12-18 21:52:14;C0364;P007;M07;2;43750;5;87500;83125;15000;Mobile Money;Livrée;En magasin
CMD-005555;1;2025-04-07 07:32:31;C0365;P039;M07;1;13140;0;13140;13140;0;Espèces;Livrée;Web
CMD-007242;2;2025-09-23 07:53:45;C0457;P042;M06;5;7087;5;35435;33663;0;Virement;Livrée;WhatsApp
CMD-001458;1;2024-05-03 22:07:22;C0465;P021;M01;1;124863;0;124863;124863;0;Espèces;Livrée;Web
CMD-008130;1;2025-12-05 16:38:51;C0231;P042;M07;5;7087;10;35435;31891;0;Mobile Money;Livrée;En magasin
CMD-007501;2;2025-10-11 07:22:43;C0374;P002;M01;1;916412;5;916412;870591;0;Mobile Money;Livrée;WhatsApp
CMD-003704;1;2024-12-05 15:58:07;C0420;P028;M03;1;9077;5;9077;8623;0;Carte bancaire;Retournée;WhatsApp
CMD-000917;3;2024-03-09 18:04:33;C0358;P040;M08;2;77646;0;155292;155292;0;Mobile Money;Livrée;Mobile App
CMD-008407;3;2025-12-18 13:41:36;C0148;P007;M01;2;43750;0;87500;87500;0;Virement;Livrée;Mobile App
CMD-003459;3;2024-11-16 16:28:07;C0133;P043;M03;1;12750;0;12750;12750;0;Virement;Livrée;Web
CMD-001256;1;2024-04-12 07:16:30;C0168;P047;M07;2;50490;0;100980;100980;5000;Mobile Money;Livrée;Mobile App
CMD-006947;1;2025-09-06 13:11:20;C0297;P039;M01;3;13140;0;39420;39420;10000;Espèces;Livrée;Mobile App
CMD-006839;2;2025-08-31 15:30:12;C0217;P043;M06;2;12750;0;25500;25500;0;Espèces;Retournée;Mobile App
CMD-002962;2;2024-09-28 08:40:12;C0105;P035;M08;-1;25577;15;76731;65221;0;Espèces;Annulée;Web
CMD-008131;1;2025-12-05 23:09:03;;P049;M02;5;29143;10;145715;131143;0;Mobile Money;Annulée;Mobile App
CMD-004785;1;2025-01-26 16:13:16;C0348;P011;M05;1;90347;15;90347;76794;5000;Mobile Money;Expédiée;WhatsApp
CMD-004702;3;2025-01-21 09:33:16;C0346;P018;M08;3;174549;0;523647;523647;0;Carte bancaire;Livrée;Web
CMD-001452;2;2024-05-02 13:54:15;C0234;P004;M06;1;480524;0;480524;480524;0;Mobile Money;Livrée;Mobile App
CMD-004376;1;2025-01-03 07:31:56;C0226;P001;M07;2;251606;0;503212;503212;10000;Mobile Money;En cours;Mobile App
CMD-000856;1;2024-03-03 22:12:33;C0291;P025;M06;2;21713;0;43426;43426;10000;Carte bancaire;Livrée;Web
CMD-003560;1;2024-11-27 13:33:32;C0292;P014;M02;1;87965;0;87965;87965;10000;Espèces;Livrée;WhatsApp
CMD-001743;1;2024-05-30 12:56:20;C0471;P030;M01;1;6536;20;6536;5228;0;Mobile Money;Livrée;Mobile App
CMD-002147;1;2024-07-13 10:51:48;C0244;P010;M05;2;50685;10;101370;91233;10000;Espèces;Expédiée;Mobile App
CMD-000018;2;2024-01-02 15:49:24;C0199;P047;M03;1;50490;10;50490;45441;0;Virement;En cours;Web
CMD-005283;3;2025-03-12 18:56:33;C0037;P012;M07;1;45114;10;45114;40602;0;Carte bancaire;Livrée;Mobile App
CMD-006021;2;2025-05-23 14:33:53;C0185;P046;M01;5;19200;5;96000;91200;0;Mobile Money;Expédiée;WhatsApp
CMD-003645;3;2024-12-02 19:51:59;C0339;P015;M07;5;67057;0;335285;1335284;0;Carte bancaire;Livrée;Mobile App
CMD-000043;1;2024-01-03 13:29:53;C0031;P027;M06;1;6588;20;6588;5270;0;Mobile Money;Livrée;Mobile App
CMD-003229;1;2024-10-24 18:04:16;C0101;P034;M02;2;190854;5;381708;362622;0;Mobile Money;Livrée;Mobile App
CMD-002886;3;2024-09-24 16:05:07;C0428;P029;M01;2;6366;5;12732;12095;0;Espèces;Livrée;Mobile App
CMD-005203;3;2025-03-03 08:20:08;C0010;P050;M03;1;6243;0;6243;6243;0;Mobile Money;Livrée;Mobile App
CMD-003793;2;2024-12-08 17:01:18;C0302;P035;M07;1;25577;10;25577;23019;0;Espèces;Livrée;Mobile App
CMD-001451;2;2024-05-02 17:33:33;C0336;P005;M06;2;33440;10;66880;60192;0;Mobile Money;Livrée;Web
CMD-007745;3;2025-11-03 20:23:22;C0179;P017;M06;2;34116;0;68232;68232;0;Mobile Money;Livrée;Mobile App
CMD-008684;1;2025-12-31 14:23:09;C0388;P021;M06;2;124863;20;249726;199780;10000;Carte bancaire;Annulée;Web
CMD-003251;1;2024-10-26 23:51:30;C0036;P013;M01;1;61505;20;61505;49204;0;Virement;Livrée;Mobile App
CMD-000111;2;2024-01-08 07:31:25;C0124;P013;M02;1;61505;0;61505;61505;0;Virement;En cours;Mobile App
CMD-002760;1;2024-09-17 20:14:52;C0438;P034;M07;2;190854;0;381708;381708;0;Espèces;Livrée;Mobile App
CMD-003958;2;2024-12-15 17:06:58;C0021;P037;M06;2;12249;0;24498;24498;0;Espèces;Livrée;Web
CMD-005830;2;2025-05-03 21:16:45;C0186;P032;M01;2;75184;10;150368;135331;0;Espèces;En cours;Mobile App
CMD-008147;4;2025-12-06 12:56:03;C0377;P039;M02;2;13140;0;26280;1026279;0;Carte bancaire;Livrée;WhatsApp
CMD-007395;1;2025-09-30 20:21:50;C0475;P021;M03;3;124863;20;374589;299671;15000;Espèces;Livrée;Web
CMD-004998;1;2025-02-12 09:29:52;C0500;P005;M05;2;33440;0;66880;66880;5000;Mobile Money;Annulée;En magasin
CMD-007273;1;2025-09-24 16:58:07;C0477;P025;M08;5;21713;20;108565;86852;5000;Mobile Money;Livrée;WhatsApp
CMD-007288;2;2025-09-25 23:59:32;C0111;P034;M01;2;190854;0;381708;381708;0;Mobile Money;Livrée;Web
CMD-000449;4;2024-01-27 10:24:16;C0090;P012;M03;1;45114;0;45114;45114;0;Mobile Money;Livrée;Web
CMD-001787;2;2024-06-03 20:26:25;C0433;P048;M01;3;33807;10;101421;91278;0;Carte bancaire;En cours;Web
CMD-001325;3;2024-04-19 21:06:08;C0084;P004;M06;2;480524;0;961048;961048;0;Carte bancaire;Livrée;Web
CMD-001366;2;2024-04-24 15:48:24;C0405;P014;M01;1;87965;20;87965;70372;0;Mobile Money;Livrée;Mobile App
CMD-006432;2;2025-07-03 15:36:01;C0222;P011;M01;1;90347;0;90347;90347;0;Espèces;Livrée;En magasin
CMD-003185;3;2024-10-20 11:02:22;C0040;P018;M02;5;174549;0;872745;872745;0;Mobile Money;Annulée;Mobile App
CMD-005634;1;2025-04-15 14:18:55;C0149;P024;M06;1;31656;5;31656;30073;0;Mobile Money;Livrée;Web
CMD-003569;2;2024-11-28 07:50:36;C0174;P032;M05;2;0;0;0;0;0;Mobile Money;Livrée;Mobile App
CMD-006367;1;2025-06-26 17:08:56;C0361;P044;M06;1;15635;0;15635;15635;0;Mobile Money;En cours;WhatsApp
CMD-003114;2;2024-10-11 21:33:32;C0204;P031;M06;2;278858;20;557716;446172;0;Carte bancaire;Livrée;Mobile App
CMD-001210;1;2024-04-07 21:35:28;C0421;P041;M06;1;9549;10;9549;8594;15000;Espèces;Livrée;Web
CMD-002978;1;2024-09-29 14:15:57;C0444;P018;M01;1;174549;10;174549;157094;15000;Mobile Money;Annulée;Mobile App
CMD-004276;1;2024-12-29 20:42:54;C0315;P043;M08;1;12750;0;12750;12750;0;Virement;Livrée;Web
CMD-005702;4;2025-04-21 16:03:03;C0321;P029;M08;2;6366;20;12732;10185;0;Virement;Livrée;Mobile App
CMD-008330;1;2025-12-14 22:20:10;C0368;P039;M01;1;13140;5;13140;12483;10000;Espèces;Livrée;WhatsApp
CMD-003404;4;2024-11-11 15:05:38;C0403;P012;M05;2;45114;20;90228;72182;0;Mobile Money;En cours;Mobile App
CMD-003450;1;2024-11-16 14:36:24;C0197;P036;M02;3;50856;5;152568;144939;5000;Mobile Money;Livrée;Web
CMD-001478;1;2024-05-05 09:42:23;C0225;P005;M03;1;33440;10;33440;30096;0;Mobile Money;Retournée;WhatsApp
CMD-003532;2;2024-11-24 21:25:00;C0218;P034;M04;3;190854;15;572562;486677;0;Mobile Money;Expédiée;En magasin
CMD-002162;2;2024-07-15 18:43:50;C0327;P015;M01;1;67057;0;67057;67057;0;Virement;Livrée;Mobile App
CMD-001792;3;2024-06-04 08:40:14;C0332;P030;M01;1;6536;10;6536;5882;0;Mobile Money;Livrée;En magasin
CMD-002531;2;2024-09-04 10:42:40;C0405;P023;M02;2;15920;0;31840;31840;0;Mobile Money;Livrée;En magasin
CMD-003771;2;2024-12-07 10:21:12;C0473;P044;M08;5;15635;15;78175;66448;0;Virement;Livrée;Mobile App
CMD-008265;1;2025-12-11 22:44:47;C0124;P007;M03;1;43750;0;43750;43750;0;Carte bancaire;Livrée;WhatsApp
CMD-008024;2;2025-11-29 23:47:08;C0141;P033;M08;2;408208;0;816416;816416;0;Espèces;Annulée;Web
CMD-007875;3;2025-11-14 15:15:32;C0476;P028;M06;3;9077;15;27231;23146;0;Mobile Money;Retournée;Web
CMD-004509;1;2025-01-10 21:26:00;C0007;P012;M01;1;45114;15;45114;38346;10000;Mobile Money;Livrée;Mobile App
CMD-006938;1;2025-09-06 23:53:56;C0478;P050;M06;2;6243;5;12486;11861;0;Mobile Money;Livrée;Mobile App
CMD-003529;3;2024-11-24 19:05:47;C0135;P045;M01;1;27398;10;27398;24658;0;Mobile Money;Annulée;Mobile App
CMD-008625;1;2025-12-28 08:52:24;C0368;P025;M02;3;21713;0;65139;65139;5000;Espèces;Livrée;Mobile App
CMD-001952;1;2024-06-20 14:29:07;C0014;P016;M04;2;51293;0;102586;102586;0;Mobile Money;Livrée;Mobile App
CMD-006302;3;2025-06-19 22:56:45;C0169;P045;M02;1;27398;0;27398;27398;0;Virement;Expédiée;Mobile App
CMD-003586;3;2024-11-30 23:40:46;C0114;P028;M02;2;9077;0;18154;18154;0;Espèces;Retournée;Mobile App
CMD-005517;2;2025-04-04 14:41:55;C0493;P007;M08;3;43750;0;131250;131250;0;Espèces;Expédiée;WhatsApp
CMD-003568;1;2024-11-28 21:22:20;C0043;P034;M06;1;190854;15;190854;162225;10000;Virement;Livrée;Mobile App
CMD-008519;1;2025-12-23 11:05:46;C0022;P013;M06;3;61505;0;184515;184515;10000;Virement;Livrée;Mobile App
CMD-002263;1;2024-08-02 12:50:12;C0050;P016;M06;1;51293;0;51293;51293;0;Mobile Money;Livrée;Mobile App
CMD-004440;3;2025-01-06 21:04:28;C0452;P042;M06;1;7087;0;7087;7087;0;Mobile Money;Livrée;Mobile App
CMD-006753;1;2025-08-18 10:59:23;C0409;P003;M01;2;707496;10;1414992;1273492;10000;Espèces;Livrée;Mobile App
CMD-003197;1;2024-10-21 15:14:40;C0148;P026;M06;2;13601;0;27202;27202;5000;Mobile Money;Livrée;WhatsApp
CMD-003545;1;2024-11-25 10:01:35;C0190;P023;M02;1;15920;0;15920;15920;5000;Virement;En cours;WhatsApp
CMD-002370;4;2024-08-17 12:39:29;C0214;P042;M03;1;7087;0;7087;7087;0;Carte bancaire;Livrée;Mobile App
CMD-003763;1;2024-12-07 18:16:12;C0015;P049;M06;2;29143;5;58286;55371;0;Virement;Livrée;Web
CMD-005839;1;2025-05-04 15:37:57;C0142;P003;M06;5;707496;0;3537480;3537480;10000;Carte bancaire;En cours;Mobile App
CMD-002807;3;2024-09-19 22:23:54;C0290;P024;M08;1;31656;20;31656;25324;0;Mobile Money;Retournée;WhatsApp
CMD-007011;1;2025-09-10 10:19:29;C0151;P044;M06;2;15635;10;31270;28143;5000;Mobile Money;Annulée;Web
CMD-001377;2;2024-04-25 22:41:22;C0334;P008;M06;2;115956;20;231912;185529;0;Espèces;Livrée;Web
CMD-001228;1;2024-04-09 21:55:50;C0482;P046;M06;2;19200;0;38400;38400;0;Virement;Retournée;Mobile App
CMD-005283;1;2025-03-12 18:56:33;C0037;P014;M07;5;87965;0;439825;439825;15000;Carte bancaire;Livrée;Mobile App
CMD-003634;1;2024-12-02 15:40:06;C0312;P016;M02;3;51293;0;153879;153879;10000;Carte bancaire;Livrée;Web
CMD-005108;1;2025-02-22 22:14:00;C0091;P044;M03;1;15635;0;15635;15635;10000;Mobile Money;En cours;Web
CMD-000165;2;2024-01-11 23:11:07;C0391;P045;M01;2;27398;20;54796;43836;0;Carte bancaire;Retournée;WhatsApp
